# Avida average data
# Tue May 30 11:40:07 2006
#  1: update
#  2: average merit
#  3: average gestation time
#  4: average fitness
#  5: repro rate?
#  6: average size
#  7: average copied size
#  8: average executed size
#  9: average abundance?
# 10: proportion of organisms that gave birth in this update
# 11: proportion of breed true organisms
# 12: average genotype depth
# 13: average generation
# 14: average neutral metric
# 15: average lineage label
# 16: true replication rate (based on births/update, time-averaged)

186 107.959 384.172 0.281622 0 100 100 95.7872 1.90244 0.025641 0.0230769 2.90513 14.4026 -0.696664 0 0 
187 107.877 383.99 0.28161 0 100 100 95.6394 1.90732 0.00767263 0.00767263 2.92583 14.4194 -0.658138 0 0 
188 107.877 383.99 0.28161 0 100 100 95.6394 1.90732 0 0 2.92583 14.4194 -0.658138 0 0 
189 107.877 383.99 0.28161 0 100 100 95.6394 1.90732 0 0 2.92583 14.4194 -0.658138 0 0 
190 111.576 383.968 0.291271 0 100 100 95.7232 1.90047 0.0798005 0.0448878 2.95012 14.7107 -0.522411 0 0 
191 111.621 384 0.291348 0 100 100 95.7456 1.89151 0.00249377 0 2.95262 14.7157 -0.530963 0 0 
192 111.621 384 0.291348 0 100 100 95.7456 1.89151 0 0 2.95262 14.7157 -0.530963 0 0 
193 111.682 383.905 0.29162 0 100 100 95.6766 1.89623 0.00746269 0.00497512 2.9602 14.7388 -0.494361 0 0 
194 111.682 383.905 0.29162 0 100 100 95.6766 1.89623 0 0 2.9602 14.7388 -0.494361 0 0 
195 111.653 385.777 0.290804 0 100 100 95.6873 1.90094 0.00744417 0.00496278 2.96278 14.7419 -0.496432 0 0 
196 111.592 385.489 0.290924 0 100 100 95.5037 1.88426 0.029484 0.014742 3.01474 14.8059 -0.42475 0 0 
197 112.567 385.262 0.293581 0 100 100 95.5649 1.92593 0.09375 0.0745192 3.07933 15.0385 -0.31284 0 0 
198 112.227 384.84 0.292766 0 100 100 95.8112 1.83884 0.292135 0.175281 3.1618 15.4989 -0.307321 0 0 
199 111.584 385.139 0.290892 0 100 100 95.8802 1.81423 0.163399 0.104575 3.12854 15.6732 -0.349805 0 0 
